step,reward,policy_gradient_loss,value_loss,entropy,std,inventory,pnl,spread_penalty
2625,-0.047100678,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29345.668566696,33499.70117624011,1.9992318783909833
2626,-0.047107972,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29345.668566696,29390.87770871073,1.2096576344881873
2627,-0.047115266,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29445.668566696,31884.956071519293,1.670322619492551
2628,-0.04712256,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29445.668566696,30559.954902647994,1.303952337926434
2629,-0.047129847,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29443.678467853097,29235.052536442876,1.0148588970426162
2630,-0.04713714,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29543.678467853097,32473.37617649883,0
2631,-0.04714443,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29543.678467853097,30263.550861414522,1.9991990982205106
2632,-0.04715172,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29643.678467853097,32324.514077234082,1.9991982842724154
2633,-0.04715901,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29743.678467853097,32762.81113433093,0.13118403512229607
2634,-0.047166295,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29643.678467853097,30531.12656906154,0
2635,-0.04717358,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29743.678467853097,31122.127888509072,0.15244466592803974
2636,-0.047180865,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29643.678467853097,30822.401736853644,0.42789053328630594
2637,-0.047188148,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29743.678467853097,34376.95085717924,1.8203179543046517
2638,-0.047195435,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29743.678467853097,31402.401469388045,1.2677195114257798
2639,-0.047202714,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29743.678467853097,33781.950209117495,1.0494653864805359
2640,-0.04721,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29643.678467853097,33184.94913381059,0
2641,-0.04721728,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29743.678467853097,34074.22330171522,0
2642,-0.04722456,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29843.678467853097,37492.41032277513,1.9992161173908443
2643,-0.047231834,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29743.678467853097,30715.946935229003,0.8566583061176131
2644,-0.047239114,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29843.678467853097,36871.849677154794,1.9991595789170509
2645,-0.047246393,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29943.678467853097,32524.387572662905,0
2646,-0.04725367,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29943.678467853097,34321.39208032377,1.6361267155402264
2647,-0.047260944,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29943.678467853097,36417.21198285092,1.2003773358631002
2648,-0.04726822,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30043.678467853097,38212.75860967673,0.6150264528623546
2649,-0.04727549,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,29943.678467853097,38359.6233334532,0
2650,-0.047282763,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30043.678467853097,39238.51842023898,1.6107128980373655
2651,-0.04729004,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30143.678467853097,40606.75742264837,0.9177790664087959
2652,-0.047297306,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30243.678467853097,42112.032910001464,0
2653,-0.047304578,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30343.678467853097,39684.98355991952,0
2654,-0.047311846,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30343.678467853097,35740.15719660651,1.2152147488748144
2655,-0.047319114,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30443.678467853097,36040.63857059367,0.025900798829407275
2656,-0.047326382,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30343.678467853097,35432.8969213916,0.17682607854345234
2657,-0.047333647,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30343.678467853097,33612.35029456671,0.9023881251290102
2658,-0.047340915,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30243.678467853097,33304.0798875168,0.04103137994940193
2659,-0.04734818,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30143.678467853097,33600.84974525031,0.07122862047421252
2660,-0.04735544,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30243.678467853097,33895.12021333631,1.3353132047515455
2661,-0.047362708,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30243.678467853097,34802.39364881907,1.1165416119240519
2662,-0.04736997,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30343.678467853097,34509.180667614564,0
2663,-0.04737723,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30443.678467853097,35816.83852346521,0.4388804061173114
2664,-0.04738449,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30543.678467853097,41780.773611349985,1.5027250986732592
2665,-0.047391746,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30643.678467853097,44526.59294123575,1.5693310023383582
2666,-0.047399007,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30643.678467853097,44373.224921559915,1.9992273462102694
2667,-0.047406264,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30743.678467853097,48200.684852112085,0.454086492799987
2668,-0.04741352,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30643.678467853097,49879.331105722114,0.1504095664724668
2669,-0.047420774,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30743.678467853097,49205.070413729176,0.1770306795456981
2670,-0.04742803,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30643.678467853097,52930.92908240482,0.087069573137345
2671,-0.047435284,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30635.695988068423,53040.654032503255,0.7326952624490628
2672,-0.047442537,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30535.695988068423,53690.50421364419,0.07224276421003571
2673,-0.04744979,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30635.695988068423,49710.98639219627,0.10731256467143907
2674,-0.04745704,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30535.695988068423,51230.59280517511,0.5165763922252667
2675,-0.047464292,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30535.695988068423,53520.67681673169,0.36359973812382745
2676,-0.047471542,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30635.695988068423,50456.419744193554,1.9992783713107578
2677,-0.04747879,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30735.695988068423,45076.54819891881,0.5349103047215537
2678,-0.047486037,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30835.695988068423,47840.65853427071,0.49106887443242275
2679,-0.047493283,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30935.695988068423,47528.99904073775,1.1839940645325473
2680,-0.04750053,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,30935.695988068423,47219.8120157104,1.2557009900060678
2681,-0.047507774,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31035.695988068423,47062.481567040086,1.0558673555289848
2682,-0.047515016,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31135.695988068423,47992.53342117369,0.5617795333380868
2683,-0.04752226,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31135.695988068423,49861.07425859291,1.9992789042061996
2684,-0.047529504,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31235.695988068423,49384.05873801932,1.0336445956185731
2685,-0.047536746,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31232.10587932024,47822.271655957215,0.10783957100644133
2686,-0.047543988,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31132.10587932024,49533.80897268467,0.3327585353212397
2687,-0.047551226,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31232.10587932024,48121.921151668765,0.7140771778983231
2688,-0.047558464,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31229.391542370733,45779.715758679435,1.0180953739988998
2689,-0.047565702,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31129.391542370733,44526.25910535082,0.20791336845516437
2690,-0.04757294,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31229.391542370733,44992.95209677797,0.43011288867466785
2691,-0.047580175,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31329.391542370733,48426.20532597974,0
2692,-0.04758741,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31329.391542370733,44039.63158341311,1.6754018378151565
2693,-0.047594648,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31429.391542370733,47796.4837636007,0.854580167584619
2694,-0.04760188,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31329.391542370733,47167.40773559734,0.5798662786921616
2695,-0.047609113,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31329.391542370733,41838.12219918426,1.69162236419975
2696,-0.04761634,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31229.391542370733,42610.8660856951,0.5206507749619125
2697,-0.047623575,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31229.391542370733,38085.80654458329,1.909421783951995
2698,-0.047630806,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31329.391542370733,40889.478953146376,1.6543492744980126
2699,-0.047638033,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31336.392180973366,42768.82740236912,0.6802694062323879
2700,-0.04764526,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31436.392180973366,45897.15861504804,0.3716946392452091
2701,-0.047652487,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31536.392180973366,45893.15928643476,1.9993179417333113
2702,-0.047659714,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31436.392180973366,43369.689678817056,0.6967366271869616
2703,-0.047666937,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31336.392180973366,48540.98345098551,0.10949137071076538
2704,-0.047674164,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31436.392180973366,46340.18494429998,1.9992954860201568
2705,-0.047681388,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31418.81614308604,36909.97556355037,0.439001324267911
2706,-0.04768861,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31518.81614308604,29807.549983015284,0.07969543949383076
2707,-0.04769583,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31518.81614308604,25710.430922911502,1.9991752577031294
2708,-0.047703054,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31517.464774716158,13119.010043515824,0.7110468885528964
2709,-0.047710273,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31505.4541511011,-9584.480455792509,1.0847491287709257
2710,-0.047717493,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31605.4541511011,-6129.861330803484,0.5043389949279327
2711,-0.04772471,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31705.4541511011,-612.0219057099894,1.8083445211046594
2712,-0.04773193,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31605.4541511011,-292.62920961808413,0
2713,-0.047739144,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31705.4541511011,-10627.075714292936,1.5182544110615275
2714,-0.04774636,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31605.4541511011,-3219.7743931701407,0.6401693604763395
2715,-0.047753576,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31605.4541511011,-8121.474771462381,1.9986401751313354
2716,-0.047760792,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31705.4541511011,4204.526744847186,1.4244212119018669
2717,-0.047768,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31705.4541511011,7387.844132455066,1.9985498304265827
2718,-0.047775216,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31805.4541511011,11965.707955938764,1.9985531001993984
2719,-0.047782425,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31705.4541511011,5733.896453910507,0
2720,-0.047789633,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31805.4541511011,3501.281957370229,0.01830014048107104
2721,-0.047796845,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31905.4541511011,613.9075588230044,1.998538243648974
2722,-0.047804054,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32005.4541511011,-8187.396986939944,1.998537219699528
2723,-0.047811262,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32005.4541511011,5415.018700173125,0.8021095121643922
2724,-0.047818467,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32005.4541511011,3494.281224948354,1.741930814203885
2725,-0.047825675,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31905.4541511011,2481.854174338281,0.41733021381697055
2726,-0.04783288,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31905.4541511011,-11512.321234191768,1.6101323538632628
2727,-0.04784008,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32005.4541511011,-6576.026545454748,1.5804108011315612
2728,-0.047847286,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32005.4541511011,-23379.182993466966,1.604813498159253
2729,-0.04785449,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32005.4541511011,264990.27146121673,1.9827693166605078
2730,-0.047861688,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31968.717516987133,238418.98796417285,0.9731186257669386
2731,-0.04786889,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31968.717516987133,241318.49444795214,1.8337251785730262
2732,-0.04787609,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31968.717516987133,229330.22537908144,1.9890234303465468
2733,-0.04788329,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31868.717516987133,223888.11139811296,0.47811558090947764
2734,-0.047890488,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31868.717516987133,211140.33262449503,1.989003901956705
2735,-0.04789768,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31868.717516987133,193771.9399311021,1.9889888651409766
2736,-0.047904883,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31868.717516987133,195046.96094748285,1.6801770983626905
2737,-0.047912076,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31854.14855077973,177366.03749210387,1.1328934747055357
2738,-0.04791927,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31818.403782148176,188022.53328783903,0.80858111767656
2739,-0.047926467,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31818.403782148176,158739.94986326806,1.8067934031657087
2740,-0.047933653,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31818.403782148176,154931.12146863062,1.280022898153635
2741,-0.04794085,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31818.403782148176,138385.9010693375,1.988874393356473
2742,-0.04794804,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31836.0692038235,137911.95640475862,1.1013243345477335
2743,-0.04795523,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31836.0692038235,128679.22429892514,1.988855423338425
2744,-0.047962416,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31836.0692038235,120729.92259526066,1.9888481415658334
2745,-0.047969606,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31836.0692038235,127246.6594783375,1.9888428074400886
2746,-0.047976796,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31836.0692038235,133295.5903518414,1.9888445186606003
2747,-0.047983978,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31816.20846953168,157375.9110200554,1.1553841290471782
2748,-0.047991164,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31816.20846953168,156532.637794476,1.9888170194896986
2749,-0.047998354,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31816.20846953168,156214.6504814336,1.9888163684810227
2750,-0.048005536,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31716.20846953168,147598.13881046884,0
2751,-0.04801272,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31616.20846953168,146677.5126507869,0.4567405092518976
2752,-0.0480199,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31716.20846953168,137734.19241052028,0.37074520985869036
2753,-0.04802708,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31716.20846953168,122668.79980711918,1.988802433136967
2754,-0.048034262,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31695.6445658625,125363.87885746639,0.8598423006847998
2755,-0.04804144,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31595.6445658625,117778.47961789649,0.5464089647752072
2756,-0.04804862,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31695.6445658625,107890.17725259997,0
2757,-0.048055794,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31695.6445658625,112923.38912083954,1.988785813433801
2758,-0.048062976,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31795.6445658625,106749.38274829555,1.547514330881703
2759,-0.048070148,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31795.6445658625,125350.04829106014,1.9887967043768835
2760,-0.048077326,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31795.6445658625,140929.6036239909,1.9888209050421342
2761,-0.0480845,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31695.6445658625,152002.27353139687,0.3446590461725188
2762,-0.048091672,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31795.6445658625,154208.21098971274,1.9888075615016712
2763,-0.048098847,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31795.6445658625,152297.15380061138,1.9888080029539812
2764,-0.048106015,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31795.6445658625,135130.63018498197,1.3415330974279007
2765,-0.048113186,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31895.6445658625,140212.04999878816,1.9887941367980364
2766,-0.048120357,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31995.6445658625,139384.17298154347,1.6391134369372427
2767,-0.04812753,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31992.37464653226,123559.84780104551,0.6773116036647949
2768,-0.048134692,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31892.37464653226,136724.35900555179,0.3886232705266371
2769,-0.04814186,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31792.37464653226,135934.25042270776,0.26575679110866246
2770,-0.04814903,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31692.37464653226,132734.4339850871,0.5075443184287324
2771,-0.048156194,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31702.24853650198,119264.39888375252,0.9860171916845675
2772,-0.048163358,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31802.24853650198,114470.75298965536,1.9887650123829994
2773,-0.04817052,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31902.24853650198,116847.6009818865,1.9011783050207445
2774,-0.048177686,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31912.08164898707,124327.98585452978,1.1589800292147643
2775,-0.048184846,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32012.08164898707,122889.99059088062,1.9887771577010878
2776,-0.048192006,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32008.61999228217,122730.07921153866,1.045883470042863
2777,-0.04819917,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31992.845993510633,124151.52915232163,0.9597494844583757
2778,-0.048206326,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31892.845993510633,118884.04604905006,0
2779,-0.048213482,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31992.845993510633,115082.52105537336,0.11503022618944898
2780,-0.048220642,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31992.845993510633,104316.86198715214,1.997221665985136
2781,-0.0482278,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31992.845993510633,105622.23415186629,1.4401848707059541
2782,-0.048234954,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31892.845993510633,111953.33163180482,0.767196243687128
2783,-0.04824211,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31892.845993510633,92498.67610991467,1.8364844193619494
2784,-0.048249263,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31992.845993510633,84814.21757366136,0.2934637839717236
2785,-0.04825642,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32092.845993510633,85760.45213282295,0.38103259323141025
2786,-0.04826357,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32192.845993510633,81575.17242718395,1.9973479125097435
2787,-0.04827072,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32292.845993510633,77878.89237509854,1.2704353681303409
2788,-0.048277874,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32292.845993510633,85228.74727682024,1.997411555244057
2789,-0.048285022,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32192.845993510633,79292.49062643014,0
2790,-0.04829217,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32092.845993510633,77039.20717043336,0
2791,-0.048299316,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32192.845993510633,76385.35247839428,0
2792,-0.048306465,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32092.845993510633,74124.51744768955,0.5472284641933721
2793,-0.048313614,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32192.845993510633,70256.31319752242,0.7567665640013637
2794,-0.048320755,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32092.845993510633,73441.79465262312,0
2795,-0.0483279,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31992.845993510633,64921.71017433144,0.7584107770315317
2796,-0.048335046,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,31992.845993510633,57601.569706914015,1.3692827191079446
2797,-0.048342187,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32092.845993510633,65710.33599429857,0.3049571898760184
2798,-0.048349332,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32192.845993510633,78030.47549430933,0.3446333974241074
2799,-0.04835647,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32092.845993510633,72886.32455061283,0.6827660737809323
2800,-0.04836361,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32192.845993510633,79471.51600136608,1.3472112924169337
2801,-0.04837075,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32292.845993510633,82359.76376854256,1.9978403963272
2802,-0.048377886,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32192.845993510633,75741.9959920086,0.7552377103998149
2803,-0.048385024,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32186.444663573184,77502.8376195766,0.9722526325463513
2804,-0.04839216,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32186.444663573184,83296.16191845853,1.9979059554941971
2805,-0.0483993,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32286.444663573184,90036.5326750623,0.12181060523587393
2806,-0.04840643,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32386.444663573184,94861.3717107512,1.9978934599055294
2807,-0.048413564,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32286.444663573184,86754.20917023439,0.4867682903107776
2808,-0.0484207,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32386.444663573184,90293.29874645267,0.7855526061193293
2809,-0.04842783,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32286.444663573184,78433.14271799382,0.6495710191238524
2810,-0.048434965,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32286.444663573184,85090.34985207021,1.4530105786088066
2811,-0.04844209,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32186.444663573184,85722.21674895007,0.49365150723444423
2812,-0.048449222,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32286.444663573184,92803.27386503015,0
2813,-0.048456352,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32286.444663573184,74077.07684191223,1.998103394665613
2814,-0.04846348,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32280.930627340735,85053.47772125434,1.019837893333374
2815,-0.04847061,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32280.930627340735,87387.26448444277,1.4429642850555082
2816,-0.04847773,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32380.930627340735,88243.65835342929,1.437295864730792
2817,-0.048484858,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32480.930627340735,82754.56981128734,1.3498604702374337
2818,-0.048491985,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32380.930627340735,85016.47820953559,0.572442293422524
2819,-0.048499107,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32480.930627340735,84363.72094555199,0
2820,-0.04850623,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32480.930627340735,86962.25487009902,1.6885267445720247
2821,-0.04851335,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32380.930627340735,85496.18333048746,0.11609224443692673
2822,-0.048520472,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32480.930627340735,80457.17891592812,0
2823,-0.048527595,0.026661136451002675,0.06584388351475354,-3.2823100320994856,1.533825159072876,32480.930627340735,75260.11106683314,1.9982433301988398
